dkey,title,authors,source,type,keywords,url
158ed3bd129b914cf6f9a7ef6c19ede7,Problem agitacji wyborczej w kościołach i innych miejscach kultu religijnego,"Pyrzyńska, Agata","A. Pyrzyńska, Problem agitacji wyborczej w kościołach i innych miejscach kultu religijnego, ""Studia z zakresu nauk prawnoustrojowych. Miscellanea"" 2017, t. VII",article,"['wybory', 'kampania wyborcza', 'agitacja wyborcza', 'kościoły i miejsca kultu religijnego']",https://depot.ceon.pl/handle/123456789/14066
d996fe908b89f551af5d13ef37901fd2,Religijna melancholia. Wprowadzenie do wydania polskiego,"Zasuń, Anna",unknown_source,other,"['melancholia', 'kultura', 'religia', 'Renesans']",https://depot.ceon.pl/handle/123456789/14063
b7d67871df42613e9fe03729211f4e46,Parabole Gnostyckie w Demianie Hermanna Hessego,"Zasuń, Anna",unknown_source,bookPart,"['Hermann Hesse', 'gnoza', 'psychologia', 'religia', 'kultura']",https://depot.ceon.pl/handle/123456789/14062
4d57fdd82b24ca0f82ad6d7601916f0c,Inteligentne miasta przyjazne starzeniu się – przykłady z krajów Grupy Wyszehradzkiej,"Klimczuk, Andrzej","A. Klimczuk, Ł. Tomczyk, Inteligentne miasta przyjazne starzeniu się - przykłady z krajów Grupy Wyszehradzkiej, „Rozwój Regionalny i Polityka Regionalna” nr 34, 2016, s. 79-97.",article,"['inteligentne miasto', 'kreowanie przestrzeni przyjaznej starości', 'polityka aktywizacji', 'usługi społeczne', 'kształcenie przez całe życie']",https://depot.ceon.pl/handle/123456789/14061
442044977f1fba0b728d0cf62df10a9a,Wstyd jako doświadczenie estetyczne – refleksja o współczesnej kulturze na tle klasycznej koncepcji człowieka słusznie dumnego,"Rubiś, Wojciech",unknown_source,article,[],https://depot.ceon.pl/handle/123456789/14058
b9b60518581ca7116e7c4a1d68a49b19,Wrażliwość w służbie etyki. O aktorskich kreacjach Mai Komorowskiej w filmach Krzysztofa Zanussiego,"Malecko, Marcin",unknown_source,article,[],https://depot.ceon.pl/handle/123456789/14057
3e2761ccf3df8e94fc9ea27982e5fbbf,Perspektywa Riggana. O fokalizacji w filmie Birdman Alejandro Gonzáleza Iñárritu,"Kościński, Jędrzej",unknown_source,article,"['focalization', 'narration', 'Mieke Bal', 'Edward Branigan']",https://depot.ceon.pl/handle/123456789/14056
bbfaccdf846f48d1fb1a319826d6e555,Karol Homolacs – pojęcie formy organicznej w estetyce (dekoracji),"Szypenbejl-Tracz, Magdalena",unknown_source,article,[],https://depot.ceon.pl/handle/123456789/14055
6b414e65f027959c1d2505626b15fc99,Magi Eoa promunt munera. Pokłon Magów w poezji Prudencjusza,"Babnis, Tomasz",unknown_source,article,[],https://depot.ceon.pl/handle/123456789/14054
15d33d332f5664dc72696387811f009b,Rozmowa z Turczynem o wierze krześcijańskiej Bartłomieja Georgiewicza jako XVI-wieczna realizacja misji antytureckiej w Polsce,"Goszczyńska, Aleksandra",unknown_source,article,[],https://depot.ceon.pl/handle/123456789/14053
2dc157f10213e32362bcc2c7138ea542,Struktura kształcenia ponadgimnazjalnego a rynek pracy w Polsce,"Wyrwa, Franciszek",unknown_source,article,"['kształcenie zawodowe', 'struktura kształcenia', 'gospodarka oparta na wiedzy', 'NEET']",https://depot.ceon.pl/handle/123456789/14049
cefff02f21ba37d9b2761f597f803fd8,Wykorzystanie metod szybkiego prototypowania (rapid prototyping) w nowoczesnej medycynie,"Laska-Leśniewicz, Anna",unknown_source,article,[],https://depot.ceon.pl/handle/123456789/14048
d118dcddf1e1e0657e264bc2fbf65aa9,Stanowisko badawcze do wizualizacji przepływu powietrza wokół izolowanego koła samochodowego,"Leśniewicz, Paweł",unknown_source,article,[],https://depot.ceon.pl/handle/123456789/14047
3103e58afa67056ff95ac71c73dc9ccb,Wpływ obciążenia rozciągającego na tłumienie wybranych tekstylnych linii transmisyjnych,"Kubiak, Paweł",unknown_source,article,[],https://depot.ceon.pl/handle/123456789/14046
eeec10a63091234eee5bde55ddeafb85,Dlaczego w biologii tak trudno być „rewolucjonistą”?,"Proszewska, Agnieszka",unknown_source,article,[],https://depot.ceon.pl/handle/123456789/14045
cf8187105a89943be8cb786f433f10fa,Wyspa niezgody: konflikt na Cyprze w XX i na początku XXI wieku,"Anoszko, Sergiusz","[w:] Od konfliktu do współistnienia i współpracy. Tom 1. Bliscy i dalecy sąsiedzi, red. nauk. K. Grysińska-Jarmuła, T. Maresz, Bydgoszcz 2017, s. 268-284.",article,"['Cypr', 'enosis', 'taksim', 'konflikt', 'EOKA', 'Makarios III']",https://depot.ceon.pl/handle/123456789/14044
3ec46356910797c270ad8c7ff6f9f662,Europejski system kształcenia zawodowego - dyskusja nad możliwością poprawy efektywności,"Polcyn, Jan","Polcyn, J., Gawrysiak, M., 2017, Europejski system kształcenia zawodowego - dyskusja nad możliwością poprawy efektywności, Zeszyty Naukowe Wydziału Nauk Ekonomicznych Politechniki Koszalińskiej, Nr 21(2017), s. 179-197, ISSN 2300-1232.",article,"['ekonomia', 'edukacja', 'efektywność', 'kształcenie zawodowe']",https://depot.ceon.pl/handle/123456789/14043
dcee0269393a1124c77bf11add936f06,"Radiowy projekt edukacyjny ""W blasku olimpijskiego znicza"" (na tle wybranych krajowych i zagranicznych programów edukacji olimpijskiej)","Firek, Wiesław","Firek W., Płoszaj K., Przybylski D., (2016), Radiowy projekt edukacyjny „W blasku olimpijskiego znicza” (na tle krajowych i zagranicznych programów edukacji olimpijskiej), [w:] J. Nowocień, K. Zuchora (red.), Sport i olimpizm w edukacji dzieci i młodzieży – polskie tradycje i nowoczesne tendencje, Warszawa, p. 101-113.",bookPart,"['olimpizm', 'Pierre de Coubertin', 'igrzyska olimpijskie', 'edukacja olimpijska', 'radio']",https://depot.ceon.pl/handle/123456789/13980
d354704b59107a4dafbfd88ea119d1c5,Jak możliwy jest olimpijski internacjonalizm? O roli doktryny wzajemnego szacunku w olimpizmie i edukacji olimpijskiej,"Firek, Wiesław","Firek W., Płoszaj K., Jak możliwy jest olimpijski internacjonalizm? O roli doktryny wzajemnego szacunku w olimpizmie i edukacji olimpijskiej, [w:] J. Nowocień, K. Zuchora (red.), Sport i olimpizm w edukacji dzieci i młodzieży – polskie tradycje i nowoczesne tendencje, Warszawa, 2016, s. 219-232.",bookPart,"['olimpizm', 'Pierre de Coubertin', 'igrzyska olimpijskie', 'internacjonalizm', 'wzajemny szacunek']",https://depot.ceon.pl/handle/123456789/13979
fc524abfb348bd7dc3f6a73e82010ebb,Aktywność społeczna seniorów a bariery środowiska architektonicznego,"Pikuła, Norbert G.","N.G. Pikuła, K. Białożyt, Aktywność społeczna seniorów a bariery środowiska architektonicznego, ""Debata Edukacyjna"", nr 5, 2012.",article,"['seniorzy', 'starość', 'aktywność społeczna', 'bariery architektoniczne']",https://depot.ceon.pl/handle/123456789/13977
0731631ab8264839ec2157571ba747eb,Wyzwania i trudności w realizacji zasad etycznych w pracy socjalnej z osobami starszymi i z niepełnosprawnością,"Białożyt, Katarzyna","K. Białożyt, K. Zielińska-Król, Wyzwania i truności w reazlizacji zasad etycznych w pracy socjalnej z osobami starszymi i z niepełnopsrawością, ""Niepełnosprawność. Dyskursy Pedagogiki Specjalnej"" - 2016, nr 24",article,"['zasady etyczne', 'praca socjalna', 'starość', 'niepełnosprawność']",https://depot.ceon.pl/handle/123456789/13976
d632f398ebe63bc4f2187e01f5eace90,Produktywność osób starszych – czy produktywny jest tylko aktywny zawodowo senior?,"Białożyt, Katarzyna","K. Białożyt, Produktywność osób starszych - czy produktywny jest tylko aktywny zawodowy senior?, w: Marginalizacja na rynku pracy: teorie i implikacje praktyczne, red. N. G. Pikuła, Kraków 2014",bookPart,"['starzenie się społeczeństw', 'emeryt', 'produktywność', 'pozycja ludzi starszych w Polsce']",https://depot.ceon.pl/handle/123456789/13975
f4cbfedbb0c0a8203efd7b0679deed4f,Wybrane obszary społecznego funkcjonowania rodziny w perspektywie bezrobocia,"Matejek, Józefa","J. Matejek, K. Białożyt, Wybrane obszary społecznego funkcjonowania rodziny w perspektywie bezrobocia, w: Praca w życiu człowieka i jej społeczno-edukacyjne uwarunkowania, J. Matejek, K. Białożyt (red.), Scriptum, Kraków 2015.",bookPart,[],https://depot.ceon.pl/handle/123456789/13974
8010a360645598ac4943676f81a2ae75,Znaczenie aktywności edukacyjnej osób starszych w adaptacji do emerytury,"Białożyt, Katarzyna","K. Białożyt, Zanczenie aktywności edukacyjnej osób starszych w adaptacji do emerytury, w: Etyczne i społeczne wymiary pracy, I. M. Świtała, N. G. Pikuła, K. Białożyt (red.), Kraków 2017",bookPart,"['edukacja', 'emerytura', 'starość', 'senior', 'aktywność']",https://depot.ceon.pl/handle/123456789/13973
84d78776b1d9e77cbcb4d6ad1044d445,Daniny publiczne jako źródło dochodów budżetowych w Polsce,"Felis, Paweł",unknown_source,article,"['daniny publiczne w Polsce', 'dochody publiczne', 'podatek od towarów i usług', 'podatek dochodowy od osób fizycznych', 'podatek dochodowy od osób prawnych']",https://depot.ceon.pl/handle/123456789/13970
5209e72b2905c4a1efac662406cd7627,Perspektywy finansowania zadań samorządu terytorialnego w Polsce za pomocą obligacji zielonych,"Wiśniewski, Marcin",unknown_source,article,"['obligacje zielone', 'rynek finansowy', 'zrównoważony rozwój', 'zmiany klimatu', 'dług publiczny']",https://depot.ceon.pl/handle/123456789/13969
109e1a8bda4a1b24a0cea0300a0ea410,Finansowanie budowy dróg publicznych w Polsce oraz wybrane prawne aspekty partnerstwa publiczno-prywatnego jako dodatkowej formy realizacji tych inwestycji,"Kozłowski, Krzysztof",unknown_source,article,"['zadania publiczne', 'drogi publiczne', 'finanse publiczne', 'budżet państwa', 'samorząd terytorialny', 'partnerstwo publiczno-prywatne']",https://depot.ceon.pl/handle/123456789/13968
b10217ac0dd77abf7580b0c2031abaed,Nowa Ordynacja podatkowa - zarys oceny okiem praktyka,"Sarna, Alicja","A. Sarna, Nowa Ordynacja podatkowa - zarys oceny okiem praktyka, Analizy i Studia CASP nr 2(4)/2017",article,"['Ordynacja podatkowa', 'podatki']",https://depot.ceon.pl/handle/123456789/13967
7ae7bf089621734f4d7e1558a566ee70,Cele nowej Ordynacji podatkowej,"Etel, Leonard","L. Etel, Cele nowej Ordynacji podatkowej, Analizy i Studia CASP nr 2(4)/2017",article,"['ordynacja podatkowa', 'podatki', 'postępowanie podatkowe']",https://depot.ceon.pl/handle/123456789/13966
c513e919b277df730427ed299a06ddc5,Klauzula przeciwko unikaniu opodatkowania - ujęcie ekonomiczne,"Kudła, Janusz","J. Kudła, Klauzula przeciwko unikaniu opodatkowania - ujęcie ekonomiczne, Analizy i Studia CASP nr 1(3)/2017",article,"['klauzula przeciwko unikaniu opodatkowania', 'unikanie opodatkowania', 'ekonomiczna analiza prawa']",https://depot.ceon.pl/handle/123456789/13965
0db083ecccf2b156e082702084db4ba2,Kocepcja Krajowej Administracji Skarbowej w świetle problemów administracji danin publicznych w Polsce,"Kulicki, Jacek","J. Kulicki, Kocepcja Krajowej Administracji Skarbowej w świetle problemów administracji danin publicznych w Polsce, Analizy i Studia CASP nr 2(2)/2016",article,"['krajowa administracja skarbowa', 'reforma', 'administracja podatkowa']",https://depot.ceon.pl/handle/123456789/13963
3862b89b9f9fa573262320805150b1ac,Przepływy finansowe jako miara wartości budżetu państwa – analiza na przykładzie Polski w okresie 10 lat,"Marchewka-Bartkowiak, Kamilla",unknown_source,article,"['przepływy finansowe', 'wartość budżetu państwa', 'budżet państwa w Polsce']",https://depot.ceon.pl/handle/123456789/13962
c829fa2f9029d08473209a0e4cc14725,Źródła finansowania zadań oświatowych JST w latach 2012–2016 ze szczególnym uwzględnieniem miast na prawach powiatu,"Nucińska, Joanna",unknown_source,article,"['ekonomika edukacji', 'finansowanie oświaty', 'wydzielony rachunek dochodów', 'subwencja oświatowa', 'wydatki budżetowe']",https://depot.ceon.pl/handle/123456789/13961
cbdb40bc541e1cdefb70c30151d2b6e6,Transformacja systemu ochrony zdrowia w Polsce – w drodze do zrównoważonego rozwoju,"Rabiej, Ewelina",unknown_source,article,"['system ochrony zdrowia', 'zrównoważony rozwój', 'nierówności w zdrowiu', 'wydatki na ochronę zdrowia', 'raporty międzynarodowe']",https://depot.ceon.pl/handle/123456789/13959
a2301a9c6b1fcddc5bf1995e4c89b513,Finansowanie zadań zlecanych jednostkom samorządu terytorialnego,"Malinowska-Misiąg, Elżbieta",unknown_source,article,"['zadania zlecone', 'dotacje celowe', 'samorząd terytorialny w Polsce', 'niedofinansowanie jednostek samorządu terytorialnego']",https://depot.ceon.pl/handle/123456789/13958
8e16adfb87e10168f0ee9be9985ffabc,Polityki pracy i zabawy w popkulturowym przemyśle sieciowych gier komputerowych,"Felczak, Mateusz","Mateusz Felczak (2014). Polityki pracy i zabawy w popkulturowym przemyśle sieciowych gier komputerowych, Praktyka Teoretyczna, 4(14): 111-130.",article,[],https://depot.ceon.pl/handle/123456789/13957
42baad8647836023817ab6302a51612b,Nowe wykorzystanie blogów internetowych. Ewolucja w stronę funkcji dydaktycznej,"Polcyn-Matuszewska, Sylwia Maria","Sylwia Maria Polcyn-Matuszewska (2014), Nowe wykorzystanie blogów internetowych. Ewolucja w stronę funkcji dydaktycznej, Kultura – Społeczeństwo – Edukacja, 2(6) 207-220.",article,[],https://depot.ceon.pl/handle/123456789/13955
131cc40fed744b0a3dddf4f1e5678d18,Sukces typu instant – tożsamość celebryty i celebutantki,"Mazurek-Lipka, Olga","Olga Mazurek-Lipka (2013), Sukces typu instant – tożsamość celebryty i celebutantki, Kultura Społeczenstwo – Edukacja, 2(4): 165–184.",article,[],https://depot.ceon.pl/handle/123456789/13954
eaf7e9a3e0005f3dda6dd9dacdbc5c2c,Książka naukowa – między środowiskiem akademickim a branżą wydawniczą,"Breczko, Sylwia","Sylwia Breczko (2016). Książka naukowa – między środowiskiem akademickim a branżą wydawniczą, Nauka i Szkolnictwo Wyższe 2(48): 95-117.",article,[],https://depot.ceon.pl/handle/123456789/13953
95985f6f07c24608f2fd3580bda264cb,Krytyka literatury w internecie,"Kuczek, Magdalena",unknown_source,article,[],https://depot.ceon.pl/handle/123456789/13952
7248e5f22721c600b9278965d2c8a227,Krajowa Administracja Skarbowa - propozycja konsolidacji aparatu skarbowego a uszczelnienie systemu podatkowego,"Nowaki-Far, Artur","D. Gajewski, A. Nowak-Far, Krajowa Administracja Skarbowa - propozycja konsolidacji aparatu skarbowego a uszczelnienie systemu podatkowego, Analizy i Studia CASP nr 2(2)/2016",article,"['krajowa administracja skarbowa', 'unikanie opodatkowania', 'uchylanie się od opodatkowania']",https://depot.ceon.pl/handle/123456789/13951
a883794fcbbc93979c202bd33be1e68b,Podatek bankowy w Polsce - wady i zalety,"Gajewski, Dominik","D. Gajewski, Podatek bankowy w Polsce - wady i zalety, Analizy i Studia CASP nr 1(1)/2016",article,"['podatek bankowy', 'unikanie opodatkowania']",https://depot.ceon.pl/handle/123456789/13948
48291ad2fee5576289daae82cd25de1e,"Sprawozdanie z II Ogólnopolskiej Konferencji Naukowej z cyklu „Polityka i politycy w prasie XX i XXI wieku” pt. „Prasa organizacji politycznych”, Białystok–Supraśl, 29–30 czerwca 2017 r.","Ćwik, Urszula",unknown_source,report,['sprawozdanie pokonferencyjne'],https://depot.ceon.pl/handle/123456789/13947
64f13be75588311945d9b85c5eb037fd,"Życie kobiet w wielkoprzemysłowej Łodzi w latach 1908–1914 – wybrane aspekty, ss. 199","Borszyńska, Sylwana",unknown_source,other,['autoreferat doktoratu'],https://depot.ceon.pl/handle/123456789/13946
17d3b345aa64029d3b3051f7e11a78f1,"Mariusz Mazur, Sebastian Ligarski, Cywilizacja komunizmu. Odmiana nadwiślańska 1944–1956, Instytut Pamięci Narodowej, Warszawa 2016, s. 255, ISBN 978-83-8098-003-7","Jędrzejski, Łukasz",unknown_source,other,['recenzja książki'],https://depot.ceon.pl/handle/123456789/13945
56a23f1f5d8ed043872603a7db9b4524,"Drogi kobiet do polityki (na przestrzeni XVIII–XXI wieku), red. Teresa Kulak, Małgorzata Dajnowicz, Wrocław : Chronicon, 2016, ss. 480, ISBN 978-83-946166-2-5","Sikorska-Kowalska, Marta",unknown_source,other,['recenzja książki'],https://depot.ceon.pl/handle/123456789/13944
1fc6578153313c7170605cd8e901f26a,Rola kobiet przy porwaniach rodzicielskich w świetle wyników badań aktowych. Sprawczynie czy pokrzywdzone przestępstwem?,"Dajnowicz-Piesiecka, Diana",unknown_source,article,"['porwania rodzicielskie', 'sprawca przestępstwa', 'małoletni', 'rodzice', 'przestępstwa przeciwko rodzinie i opiece']",https://depot.ceon.pl/handle/123456789/13943
e1a024a1947fa0da195782d949bb8876,Kobiety na rynku pracy – analiza uwarunkowań,"Musiał-Karg, Magdalena",unknown_source,article,"['kobiety', 'rynek pracy', 'determinanty']",https://depot.ceon.pl/handle/123456789/13942
46e5733e1e45c126adaf021fb79fc768,Prezydentka Republiki Litewskiej Dalia Grybauskaitė,"Buchowski, Krzysztof",unknown_source,article,"['Dalia Grybauskaitė', 'prezydentka', 'Litwa', 'życie polityczne', 'Rosja', 'język ojczysty', 'polityka zagraniczna']",https://depot.ceon.pl/handle/123456789/13941
103f962bd7720f6f10e2e476570fae5a,Koła Rodzin Milicyjnych – zadania i zakres działań (1969–1989),"Marcinkiewicz-Kaczmarczyk, Anna",unknown_source,article,"['Koła Rodzin Milicyjnych', 'Liga Kobiet Polskich', 'organizacja prorządowa', 'działalność propagandowa', 'kryzys polityczny']",https://depot.ceon.pl/handle/123456789/13940
41c30c1dadb1025b9337bf5a3b18650c,Obchody Międzynarodowego Dnia Kobiet w Rosji w latach 1913–1991,"Goworko-Składanek, Beata",unknown_source,article,"['Międzynarodowy Dzień Kobiet', '8 marca', 'rewolucja lutowa', 'rewolucja październikowa', 'równouprawnienie', 'emancypacja']",https://depot.ceon.pl/handle/123456789/13939
b14020c90d6a8d9ce89090673f83d370,Kobiety w ruchach społecznych Białorusi (1919–1991). Stan badań i perspektywy,"Kozik, Lubou",unknown_source,article,"['historia kobiet', 'Białoruś', 'historiografia', 'ruch społeczny', 'wydziały kobiece', 'zjazdy delegatek']",https://depot.ceon.pl/handle/123456789/13938
0b81c389b5beadc7e5d6e326d141e837,Wzorzec służącej propagowany na łamach katolickiego czasopisma „Przyjaciel Sług” na przełomie XIX i XX w.,"Morawska, Joanna",unknown_source,article,"['krakowskie czasopisma katolickie', 'Przyjaciel Sług', 'służba domowa', 'wzorzec osobowy służącej', 'prasa krakowska']",https://depot.ceon.pl/handle/123456789/13937
e042d9ea279821fd9dde6570948e02b9,"Samodzielna, odważna, nowoczesna: historia Marii Morzyckiej-Obuchowskiej w świetle wybranych fragmentów jej Pamiętników","Walęciuk-Dejneka, Beata",unknown_source,article,"['Maria Morzycka-Obuchowska', 'pamiętniki', 'kobieta', 'feministka', 'literatura polska', 'XIX/XX w.']",https://depot.ceon.pl/handle/123456789/13936
